importance,name,category
0.0004288171114715326, Heroic: Throne of the Tides, Cataclysm Dungeon
0.000427418717903372, A Rare Mission, Draenor Garrison
0.0004273365394045685, An Epic Buddy, Draenor Garrison
0.0004271649729043868, Professional Outland Master, Professions
0.00042637747606772254, Challenger: Battle for Azeroth Season 4, Player vs. Player
0.0004257990974007076, We Came Here For Two Reasons, Legion
0.0004256253321481643, Zandalari Empire, Battle for Azeroth
0.0004253781746682782, Snowblossom Village, Island Expeditions
0.00042405992758596633, 250 Quests Completed, Quests
0.00042382091633595865, Take a Chill Pill, Eye of the Storm
0.0004236743680915321, Good Suramaritan, Legion
0.0004234684251949579, Step Into The Arena, Arena
0.00042336895751972603, WoW's 13th Anniversary, Events
0.000423148476067273, Strand of the Ancients Victory, Player vs. Player
0.0004224342676724847, Jorundall, Island Expeditions
0.0004221850387724122, Working in Zandalar, Professions
0.00042215074604631196, Full of Scrap!, Professions
0.00042167976319528225, Legendary Research, Legion Class Hall
0.0004211132857011813, The Vortex Pinnacle, Cataclysm Dungeon
0.00041837431459955263, Lose Your Illusion, Lich King Raid
0.000418062618675128, Mogu'shan Palace, Pandaria Dungeon
0.0004177541388753873, Stand by Me, Battle Dungeon
0.00041702632017658216, A Quick Shave, Lich King Raid
0.0004169063852691783, Rotting Mire, Island Expeditions
0.0004161508622212323, Keystone Initiate, Dungeons & Raids
0.00041532872128011747, Warsong Gulch Perfection, Warsong Gulch
0.000414531807621947, Baradin's Wardens, Cataclysm
0.00041219135300843234, Eye of Azshara, Legion Dungeon
0.00041213553344324915, The Reputable, Legion
0.00041142691368187837, War for the Shore, War Effort
0.00041124122280222287, The Nexus, Lich King Dungeon
0.00041026420241447345, Rival: Battle for Azeroth Season 4, Player vs. Player
0.00041015121562074856, A Classy Outfit, Legion Class Hall
0.00040870475879926037," Vrykul Story, Bro", Legion
0.00040851767359848564, Give Me The Energy, Island Expeditions
0.00040851659378918193, Dread Chain, Island Expeditions
0.0004081219727830194, Crestfall, Island Expeditions
0.0004079430239486187, Combatant: Battle for Azeroth Season 4, Player vs. Player
0.0004076943424346956, Heroic: War for the Shore, War Effort
0.0004072579961332475, Power Ascended, Expansion Features
0.00040628986608660586, Nerf Gravity Bombs, Lich King Raid
0.00040493919443772134, Mythic: Waycrest Manor, Battle Dungeon
0.0004041933604608865, Lost City of the Tol'vir, Cataclysm Dungeon
0.0004033588242076949, Un'gol Ruins, Island Expeditions
0.00040260235746102433, 500 Fish, Fishing
0.0004020993078545429, Throne of the Tides, Cataclysm Dungeon
0.0004020970644412775, Seething Shore Victory, Seething Shore
0.00040205439705219754, Archipelago Explorer, Island Expeditions
0.00040166344487506763, He Knows If You've Been Naughty, Winter Veil
0.00040137450046287657, Bring Me The Head of... Oh Wait, Hallow's End
0.00040043464701195445, Draftsman, Draenor Garrison
0.0004001743869067364, Got My Mind On My Money, Character
0.00039955345757293584, Smoke Test, Battle Raid
0.00039930311134578957, Skittering Hollow, Island Expeditions
0.0003992055861764384, Ahn'kahet: The Old Kingdom, Lich King Dungeon
0.0003991270829337093, Silvershard Mines Victory, Silvershard Mines
0.00039842786742271176, The Dirty Five, War Effort
0.00039834823141503473, Scraptastic!, Professions
0.0003978345945276258, Twin Peaking, Twin Peaks
0.00039766177027559244, Mad World, Feats of Strength
0.0003975059130095605, At Least You're Being Careful, Events
0.00039728605691633195, Just the Two of Us: 1550, Arena
0.00039613427038578725, Molten Cay, Island Expeditions
0.0003960421570007967, Isle of Conquest Victory, Isle of Conquest
0.00039588069418103984, Deceiver's Fall, Legion Raid
0.0003957285657393008, Darkheart Thicket, Legion Dungeon
0.0003953347115532428, The Mask Task, Hallow's End
0.00039496457979467867, Know Thy Enemy, Player vs. Player
0.0003949104623445098, The Antechamber of Ulduar (25 player), Raids
0.00039481045885617007, Crashin' Splashin', Events
0.0003941301388479926, The Shattered Halls, The Burning Crusade
0.0003939678169786633, Rival, Arena
0.00039396430113773694, Heroic: Shrine of the Storm, Battle Dungeon
0.00039389599596727226, Grim Batol, Cataclysm Dungeon
0.00039261948331856586, A Rare Friend, Draenor Garrison
0.00039223491015558066, Murloc Costume, Promotions
0.0003921635277046992, Temple of the Jade Serpent, Pandaria Dungeon
0.00039214301232968677, Heroic: Mogu'shan Palace, Pandaria Dungeon
0.00039196747595147215, The First Rule of Dueler's Guild, World
0.00039188846964879014, The Stonecore, Cataclysm Dungeon
0.0003914410224308509, Besting the Black Dragonflight (25 player), Lich King Raid
0.00039101686670308023, Utgarde Pinnacle, Lich King Dungeon
0.00039044593424826567, Shave and a Haircut, Character
0.0003899765881856993, Deepwind Gorge Victory, Deepwind Gorge
0.00038855069771888303, The Oracles, Wrath of the Lich King
0.0003881728844164113, The Throne of Zuldazar, Battle for Azeroth
0.0003880256093898098, Professional Expert, Professions
0.0003875704029377615, Many Missions, Legion Class Hall
0.0003873456612914075, Verdant Wilds, Island Expeditions
0.00038712659027986167, Neltharion's Lair, Legion Dungeon
0.0003871080089697066, Gnomeregan, Classic
0.0003870751831786834, 3000 Quests Completed, Quests
0.00038690358924111713, Symphony of Masks, Visions of N'Zoth
0.00038638541508016327, On a Few Missions, Draenor Garrison
0.0003858243504447966, Knight of Arathor, Arathi Basin
0.00038568962597419884, Combatant: Battle for Azeroth Season 1, Player vs. Player
0.0003852958170790453, Heroic: Assault on Violet Hold, Legion Dungeon
0.00038518644668810034, Shadowfang Keep, Classic
0.0003850719091788798, Arsenal of Power, Legion Class Hall
0.00038497996839574676, 20 Dungeon Quests Completed, Quests
0.0003847738530179483, Breaching the Tomb, Legion
0.00038467596199268865, Power Realized, Expansion Features
0.0003846689614941714, Masked Quartet, Visions of N'Zoth
0.00038377311432103085, Arathi Basin Victory, Arathi Basin
0.0003831828922762894, The Most Horrific Vision of Orgrimmar, Visions of N'Zoth
0.0003830443498875192, Scarlet Monastery, Classic
0.00038274946648409977, War is Hell, War Effort
0.00038238799283468717, Heroic: The Stonecore, Cataclysm Dungeon
0.00038233172711793967, Observed, Lich King Raid
0.0003822717834567616, Battle for Gilneas Victory, Battle for Gilneas
0.00038152031202235386, Nightfallen But Not Forgotten, Legion
0.00038148688420803773, Charting a Course, Draenor Garrison
0.0003812721953733445, Stand Against the Legion, Events
0.0003804476214089823, Stormsong and Dance, Battle for Azeroth
0.0003804411987003575, Hidden Potential, Legion Class Hall
0.00038019275634872194, Heroic: Whispering Reef, Island Expeditions
0.00038015343257778554, Shado-Pan Monastery, Pandaria Dungeon
0.00037927958056671346, Heroic: Auchindoun, Draenor Dungeon
0.00037824580527694233, Ragefire Chasm, Classic
0.00037820937859707503, Seat of the Pantheon, Legion Raid
0.0003781683529549559, The Slave Pens, The Burning Crusade
0.0003781163143144356, Challenger: Battle for Azeroth Season 2, Player vs. Player
0.0003781101026984573, The Grand Reception, Battle Raid
0.0003780615598457794, Laughing Skull Orcs, Draenor
0.000377317399080715, The Burning Crusader, The Burning Crusade
0.00037682312881563576, Wildhammer Clan, Cataclysm
0.0003766786802820547, Utgarde Keep, Lich King Dungeon
0.0003759410732053479," Oh My, Kurenai", The Burning Crusade
0.00037565956692837873, Challenger, Arena
0.00037558137211698354, Eye of the Storm Victory, Eye of the Storm
0.0003751344436255125, Nautical Battlefield Training, Battle for Azeroth
0.00037509610972338516, Nuked from Orbit, Lich King Raid
0.00037503021521020897, Heroic: War for the Shore, War Effort
0.00037491430480356635, Uldum Accord, Battle for Azeroth
0.00037481982241056145, Stormwind Stockade, Classic
0.00037481897268820197, Quite a Few Missions, Legion Class Hall
0.00037478807470014644, 100 Fish, Fishing
0.00037460184893925745, Mythic: Shrine of the Storm, Battle Dungeon
0.0003745154961487623, Heroic: The Shattered Halls, The Burning Crusade
0.00037397722077223925, Fighting with Style: Challenging, Expansion Features
0.0003731053352276206, Depths of the Devoted, Battle Raid
0.00037286916007272527, Duelist: Battle for Azeroth Season 1, Player vs. Player
0.0003723357127301421, Fishing 'Round the Isles, Fishing
0.000372159444357766, Storm Capper, Eye of the Storm
0.0003721161328125667, Power Unbound, Expansion Features
0.00037180110575931304, Even More Plots, Draenor Garrison
0.0003716653647700169, Heroic: Molten Cay, Island Expeditions
0.00037128083437440175, A Worthy Opponent, Pandaria
0.000371054344456553, Siffed, Lich King Raid
0.0003707636948196476, Three's Company: 2200, Arena
0.000370688610474048, The Pit of Saron, Lich King Dungeon
0.0003706839603303238, Junkyard Collector, Battle for Azeroth
0.00037063211699317944, Maw of Souls, Legion Dungeon
0.00037059774830630236, Mythic: Neltharion's Lair, Legion Dungeon
0.00037050205646404344, Heroic: Verdant Wilds, Island Expeditions
0.0003704344459040627, Elite: Battle for Azeroth Season 3, Player vs. Player
0.0003703865455637322, Heroic: Skittering Hollow, Island Expeditions
0.000370373783766879, Kirin Tor Offensive, Pandaria
0.00037029463183863384, Heroic: Neltharion's Lair, Legion Dungeon
0.0003694649229390976, The Everbloom, Draenor Dungeon
0.0003689772990749714, More Plots, Draenor Garrison
0.00036865586984644353, World Wide Winner, Arena
0.00036852220236436364, Expert Cook, Cooking
0.0003677867289342562, Know Thy Enemy, Player vs. Player
0.00036766504524481526, Mythic: Court of Stars, Legion Dungeon
0.00036760294874875384, The Violet Hold, Lich King Dungeon
0.00036749305020075055, Wailing Caverns, Classic
0.0003674660159383865, War for the Shore, War Effort
0.0003671443380128447, Operation: Shieldwall, Pandaria
0.0003665938686964427, Secrets in the Sands, Battle for Azeroth
0.00036654708597840826, Mythic: Gul'dan, Legion Raid
0.0003663933582779438, The Diplomat, Reputation
0.0003658901707621238, Mana-Tombs, The Burning Crusade
0.0003656598349718196, Must Deconstruct Faster, Lich King Raid
0.0003656360478621517, Scarlet Halls, Classic
0.0003656252008208509, I've Got the Power, Temple of Kotmogu
0.00036536615091987057, Powerball, Temple of Kotmogu
0.0003652914488298914, Explore Azsuna, Legion
0.0003652458338639832, Welcome to Draenor, Draenor
0.00036494609279157276, Duel-icious, Player vs. Player
0.00036489860831300305, Welcome to Draenor, Draenor
0.00036482198106940533, Capture the Flag, Warsong Gulch
0.000364615098306378, Mythic: Champion of the Light, Battle Raid
0.00036422274375484106, Charting a Course, Draenor Garrison
0.0003640207811186431, No Tourist, Island Expeditions
0.00036357825888025147, Lead a Legion, Legion Class Hall
0.00036284908488349075, Hero of Stormshield, Player vs. Player
0.00036239967634784547, The Dark Heart of Nazmir, Battle for Azeroth
0.0003622477432385494, Halls of Valor, Legion Dungeon
0.00036217690154835455, Rival: Battle for Azeroth Season 3, Player vs. Player
0.0003621354972985219, 5 Dungeon Quests Completed, Quests
0.00036204396346094974, Heroic: Gate of the Setting Sun, Pandaria Dungeon
0.000361815187333089, Gundrak, Lich King Dungeon
0.0003617962206728453, Drust Do It., Battle for Azeroth
0.00036146805067588427, Heroic: Lost City of the Tol'vir, Cataclysm Dungeon
0.00036142649850745854, Mythic: Black Rook Hold, Legion Dungeon
0.00036101473427879797, I'll Take You All On, Lich King Raid
0.0003609844026351777, Ambassador of the Horde, Reputation
0.00036083211988934547, Frostwolf Orcs, Draenor
0.00036078938486969534, 25 Fish, Fishing
0.0003603682353577101, Extinction Event, Pandaria Raid
0.0003602807957688896, Two-Timer, Twin Peaks
0.00035973784677455456, Halls of Lightning, Lich King Dungeon
0.00035963336505023363, Expert Treasure Hunter, Draenor
0.00035960938576907846, Mythic: Lady Jaina Proudmoore, Battle Raid
0.00035960722238900843, D.E.H.T.A's Little P.I.T.A., Northrend
0.00035957236076992647, Looking For Multitudes, Dungeons & Raids
0.000359118409030184, Trick or Treat!, Hallow's End
0.000359057801030624, Duelist: Battle for Azeroth Season 3, Player vs. Player
0.0003581762135009612, Heroic: Crestfall, Island Expeditions
0.00035800287174017403, Three's Company: 1550, Arena
0.00035799899906386007, Hellfire Ramparts, The Burning Crusade
0.0003577140398432641, Hope's End, Legion Raid
0.00035761990673013395, On a Mission, Draenor Garrison
0.00035756608244171505, Heroic: Grim Batol, Cataclysm Dungeon
0.0003566261054302863, Tour of the Depths, Battle for Azeroth
0.00035636707264602864, Just the Two of Us: 2000, Arena
0.0003561557215469852, Heroic: End Time, Cataclysm Dungeon
0.0003560832889496798, Mythic: Assault on Violet Hold, Legion Dungeon
0.00035606872318339204, Going Up, Legion
0.0003557989489047253, Just the Two of Us: 2200, Arena
0.00035573040155522636, Magister's Terrace, The Burning Crusade
0.0003556398876339878, All Grown Up, Cooking
0.00035559238004710496, Duelist: Battle for Azeroth Season 4, Player vs. Player
0.0003554263960181811, Molten Core, Classic
0.0003551527976738718, Champions of Legionfall, Legion
0.0003550093168641372, Locked and Loaded, Legion
0.00035494399805984856, Rival: Battle for Azeroth Season 1, Player vs. Player
0.00035480395835177077, Combatant: Battle for Azeroth Season 3, Player vs. Player
0.00035471701930913654, The Culling of Stratholme, Lich King Dungeon
0.00035446050166446975, A Sound Plan, Battle for Azeroth
0.0003543857998359128, Mythic: Garothi Worldbreaker, Legion Raid
0.00035426334753205853, Just the Two of Us: 1750, Arena
0.00035417690595972254, Iron Docks, Draenor Dungeon
0.00035414044899494243, Heroic: Snowblossom Village, Island Expeditions
0.00035379294385372225, Cheese the Freeze, Lich King Raid
0.0003537345836593589, Sunken Temple, Classic
0.00035364149898645163, Fighting with Style: War-torn, Legion Class Hall
0.0003534590379295426, Shoot For the Moon, Draenor
0.00035319833862801917, Heroic: Siege of Niuzao Temple, Pandaria Dungeon
0.00035303177414846177, Iron Assembly, Draenor Raid
0.00035293112175112525, More Plots, Draenor Garrison
0.00035234719251784003, Sapphiron's Demise (10 player), Lich King Raid
0.0003521829893524235, Two Lights in the Darkness, Lich King Raid
0.0003521540697993545, Black Rook Hold, Legion Dungeon
0.0003520651869640393, Twin Peaks Perfection, Twin Peaks
0.0003515233251049752, Mythic: Argus the Unmaker, Legion Raid
0.0003512765020151859, Veteran of the Shifting Sands, Events
0.00035118690938612307, The Blood Furnace, The Burning Crusade
0.00035116378652626007, War is Hell, War Effort
0.0003508824722814623, Azjol-Nerub, Lich King Dungeon
0.00035084409639059256, Ahead of the Curve: G'huun, Raids
0.000350794332844696, Shutout, Lich King Raid
0.00035017495051193053, Three's Company: 2000, Arena
0.0003498338571285687, Ice the Frost Lord, Midsummer
0.0003489718520113778, Heroic: The Vortex Pinnacle, Cataclysm Dungeon
0.0003488703132431916, Mythic: Maiden of Vigilance, Legion Raid
0.0003488326905214625, Explore Deadwind Pass, Eastern Kingdoms
0.0003483552192866389, Mythic: Stormwall Blockade, Battle Raid
0.00034813049847799254, Simply Abominable, Winter Veil
0.0003478973830087969, Heroic: Eye of Azshara, Legion Dungeon
0.00034785540997630946, Under Cover of Darkness, War Effort
